dataset_id,data_mode,dimension,bin_width_ps,q,frame_len_symbols,frame_cap,frames_used_actual,decoder,channel_model,check_fraction,row_weight,max_iter,method,method_status,backend_status,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,runtime_s,notes,param_hash
qldpc_synth_q4_ser0p01_flen64,synthetic,4,,4,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_4,4,4,0,0,1.0,0.01171875,0.0,304.0,0.59375,0.01867740007583052,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=4; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=176; verification_bits=128; success=4/4,0b962a07318c87cc
qldpc_synth_q32_ser0p03_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,3,0,1,0.75,0.03515625,0.0078125,768.0,0.6,0.25351049995515496,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=3/4,43d014f94c106833
qldpc_synth_q32_ser0p03_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.03515625,0.0234375,568.0,0.44375,1.0132978999754414,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=2/4,0b962a07318c87cc
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.0234375,0.01953125,988.0,0.3859375,0.3802735999925062,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=2/4,ec3c47203d968697
qldpc_synth_q32_ser0p03_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,4,0,0,1.0,0.03515625,0.0,768.0,0.6,1.2667912000324577,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=4/4,522f89e80edee7a1
qldpc_synth_q32_ser0p01_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,4,0,0,1.0,0.009765625,0.0,988.0,0.3859375,2.1600179000524804,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=4/4,eb5e714c53e22f14
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,3,0,1,0.75,0.0234375,0.00390625,1408.0,0.55,0.3851877999259159,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=3/4,522f89e80edee7a1
qldpc_synth_q32_ser0p03_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.03515625,0.02734375,768.0,0.6,1.4101484999991953,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=1/4,70f03ad2a6815ec3
qldpc_synth_q32_ser0p03_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.03515625,0.03125,568.0,0.44375,2.292106300010346,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=2/4,ec3c47203d968697
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,4,0,0,1.0,0.0234375,0.0,1408.0,0.55,0.6112881998997182,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=4/4,70f03ad2a6815ec3
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,4,0,0,1.0,0.0234375,0.0,1408.0,0.55,1.0257869999622926,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=4/4,43d014f94c106833
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.0234375,0.013671875,988.0,0.3859375,2.2714536000275984,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=2/4,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.0625,0.0390625,568.0,0.44375,1.0462049000198022,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=1/4,0b962a07318c87cc
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.0625,0.0625,568.0,0.44375,0.8692798999836668,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=1/4,ec3c47203d968697
qldpc_synth_q32_ser0p01_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,4,0,0,1.0,0.01171875,0.0,768.0,0.6,6.667172300047241,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=4/4,522f89e80edee7a1
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.0234375,0.01171875,988.0,0.3859375,3.631259800051339,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=2/4,0b962a07318c87cc
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.0625,0.046875,568.0,0.44375,1.5780285999644548,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=0/4,b2c6fbab915c06c2
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,3,0,1,0.75,0.0234375,0.0078125,1408.0,0.55,3.2108379000565037,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=3/4,d3ef20759633ed3a
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.0625,0.03125,768.0,0.6,1.1490582000697032,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=1/4,d3ef20759633ed3a
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,4,0,0,1.0,0.0625,0.0,768.0,0.6,1.6999256999697536,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=4/4,522f89e80edee7a1
qldpc_synth_q32_ser0p01_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,3,0,1,0.75,0.009765625,0.00390625,1408.0,0.55,6.198370700003579,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=3/4,d3ef20759633ed3a
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.0625,0.015625,768.0,0.6,0.954013800015673,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=2/4,70f03ad2a6815ec3
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.0625,0.015625,768.0,0.6,2.501796300057322,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=2/4,43d014f94c106833
qldpc_synth_q32_ser0p05_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.046875,0.041015625,988.0,0.3859375,2.2060381000628695,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=0/4,0b962a07318c87cc
qldpc_synth_q32_ser0p03_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.0234375,0.01171875,988.0,0.3859375,6.002494000014849,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=1/4,eb5e714c53e22f14
qldpc_synth_q32_ser0p05_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.0625,0.02734375,568.0,0.44375,4.581730299978517,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=2/4,eb5e714c53e22f14
qldpc_synth_q32_ser0p05_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.046875,0.029296875,1408.0,0.55,1.783264800091274,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=0/4,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.09375,0.1015625,568.0,0.44375,0.41412620001938194,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=1/4,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.09375,0.0859375,568.0,0.44375,2.208443899988197,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=0/4,0b962a07318c87cc
qldpc_synth_q32_ser0p05_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,1,1,0.5,0.046875,0.017578125,1408.0,0.55,3.43669260002207,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=2/4,70f03ad2a6815ec3
qldpc_synth_q32_ser0p05_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.046875,0.052734375,988.0,0.3859375,6.418571499991231,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=0/4,ec3c47203d968697
qldpc_synth_q32_ser0p05_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.046875,0.033203125,988.0,0.3859375,7.4363103999057785,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=1/4,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.046875,0.02734375,988.0,0.3859375,7.677241199999116,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=1/4,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.09375,0.05078125,568.0,0.44375,4.706030300003476,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=0/4,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.046875,0.013671875,1408.0,0.55,8.2154902999755,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=2/4,522f89e80edee7a1
qldpc_synth_q32_ser0p08_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,2,0,0.5,0.09375,0.02734375,768.0,0.6,1.5943167000077665,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=2/4,43d014f94c106833
qldpc_synth_q32_ser0p08_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,0,2,0.5,0.09375,0.03125,768.0,0.6,4.835496799903922,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=2/4,522f89e80edee7a1
qldpc_synth_q32_ser0p08_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,0,3,0.25,0.09375,0.0546875,768.0,0.6,5.638933599926531,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=640; verification_bits=128; success=1/4,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,1,3,0.0,0.078125,0.080078125,988.0,0.3859375,3.314695999957621,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=0/4,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen64,synthetic,32,,32,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,1,1,2,0.25,0.09375,0.05859375,568.0,0.44375,7.8537818000186235,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=440; verification_bits=128; success=1/4,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.078125,0.052734375,988.0,0.3859375,4.890168100013398,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=0/4,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,1,3,0.0,0.078125,0.044921875,1408.0,0.55,4.218431300017983,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=0/4,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,2,1,1,0.5,0.078125,0.013671875,1408.0,0.55,4.604512799996883,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=2/4,43d014f94c106833
qldpc_synth_q32_ser0p08_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,1,3,0.0,0.078125,0.078125,988.0,0.3859375,8.353493300033733,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=0/4,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,0,4,0.0,0.078125,0.064453125,988.0,0.3859375,11.856142799952067,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=860; verification_bits=128; success=0/4,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen128,synthetic,32,,32,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_32,4,0,2,2,0.0,0.078125,0.037109375,1408.0,0.55,9.071410599979572,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=32; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=1280; verification_bits=128; success=0/4,70f03ad2a6815ec3
real_typeii_20db_d16_bw100_blk0,real_data,16,100,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,0,2,2,0.0,0.19921875,0.234375,480.0,0.46875,4.695333900046535,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=352; verification_bits=128; success=0/4,ec3c47203d968697
