dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,failure_reason,unsatisfied_checks_initial,unsatisfied_checks_final,syndrome_weight_initial,syndrome_weight_final,candidate_updates,notes,dimension,bin_width_ps,data_mode,q,frame_cap,decoder,channel_model,check_fraction,row_weight,max_iter,param_hash
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,0,True,True,0.03125,0.0234375,0.0,0.0,76.0,2,3.714499995112419,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0265625,0.015625,0.00625,352.0,9,392.95969996601343,candidate_failed_verification,17,0,17,0,9,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,2,True,False,0.03125,0.0171875,0.0390625,0.021875,352.0,5,354.9584000138566,candidate_failed_verification,10,0,10,0,5,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.03125,0.03125,0.01875,352.0,7,267.7395000355318,candidate_failed_verification,11,0,11,0,7,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,0,True,False,0.109375,0.0625,0.09375,0.04375,142.0,7,123.4116000123322,candidate_failed_verification,8,0,8,0,7,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,1,True,False,0.0625,0.025,0.09375,0.034375,142.0,4,76.2632000260055,candidate_failed_verification,4,0,4,0,4,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,2,True,True,0.046875,0.028125,0.0,0.0,142.0,3,49.91719999816269,,6,0,6,0,3,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,3,True,False,0.15625,0.08125,0.21875,0.121875,142.0,9,155.0189999397844,candidate_failed_verification,10,0,10,0,9,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,0,True,False,0.109375,0.0625,0.0625,0.025,142.0,7,256.2389000086114,candidate_failed_verification,8,0,8,0,7,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,1,True,False,0.0625,0.025,0.03125,0.009375,142.0,4,218.98759994655848,candidate_failed_verification,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,2,True,False,0.046875,0.028125,0.0625,0.025,142.0,3,86.5127999568358,candidate_failed_verification,4,0,4,0,3,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,3,True,False,0.15625,0.08125,0.1875,0.08125,142.0,9,335.0351999979466,candidate_failed_verification,12,0,12,0,9,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,0,True,True,0.03125,0.0203125,0.0,0.0,352.0,4,142.71420007571578,,13,0,13,0,4,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0265625,0.015625,0.0046875,352.0,9,332.0784999523312,candidate_failed_verification,21,0,21,0,9,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,2,True,True,0.03125,0.0171875,0.0,0.0,352.0,4,468.74279994517565,,11,0,11,0,4,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,3,False,False,0.0546875,0.03125,0.0546875,0.0421875,352.0,20,868.0579999927431,syndrome_decode_failed,11,1,11,1,7,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,0,True,False,0.03125,0.0203125,0.046875,0.028125,247.0,4,231.3146999804303,candidate_failed_verification,6,0,6,0,4,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0265625,0.0859375,0.0484375,247.0,10,1134.4312999863178,candidate_failed_verification,13,0,13,0,10,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,2,True,False,0.03125,0.0171875,0.046875,0.025,247.0,4,179.9911999842152,candidate_failed_verification,5,0,5,0,4,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.03125,0.03125,0.01875,247.0,7,673.0030999751762,candidate_failed_verification,8,0,8,0,7,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,0,True,True,0.03125,0.0203125,0.0,0.0,247.0,4,322.5279999896884,,8,0,8,0,4,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0265625,0.03125,0.01875,247.0,9,771.3824999518692,candidate_failed_verification,16,0,16,0,9,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,2,True,False,0.03125,0.0171875,0.0546875,0.03125,247.0,5,345.33709997776896,candidate_failed_verification,8,0,8,0,5,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.03125,0.046875,0.0265625,247.0,7,696.9828999135643,candidate_failed_verification,10,0,10,0,7,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,0,True,False,0.03125,0.0203125,0.015625,0.0078125,247.0,4,514.763200073503,candidate_failed_verification,10,0,10,0,4,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0265625,0.046875,0.0203125,247.0,9,701.1755000567064,candidate_failed_verification,14,0,14,0,9,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,2,True,True,0.03125,0.0171875,0.0,0.0,247.0,4,425.3938999027014,,10,0,10,0,4,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.03125,0.046875,0.0234375,247.0,6,658.1890999805182,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,0,True,False,0.109375,0.0625,0.0625,0.04375,142.0,7,317.39869993180037,candidate_failed_verification,9,0,9,0,7,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,1,True,False,0.0625,0.025,0.03125,0.015625,142.0,4,205.15199995134026,candidate_failed_verification,6,0,6,0,4,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,2,True,False,0.046875,0.028125,0.03125,0.015625,142.0,3,119.66570001095533,candidate_failed_verification,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,3,True,False,0.15625,0.08125,0.078125,0.034375,142.0,9,274.94430006481707,candidate_failed_verification,14,0,14,0,9,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,0,True,False,0.03125,0.0203125,0.015625,0.0078125,352.0,4,766.2184999790043,candidate_failed_verification,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0265625,0.0390625,0.0171875,352.0,9,790.6805999809876,candidate_failed_verification,16,0,16,0,9,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,2,True,True,0.03125,0.0171875,0.0,0.0,352.0,4,120.33360009081662,,8,0,8,0,4,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p05_flen128,qldpc_reference,3,True,True,0.0546875,0.03125,0.0,0.0,352.0,7,235.6670000590384,,12,0,12,0,7,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,0,False,False,0.109375,0.0625,0.03125,0.009375,192.0,20,131.088100024499,syndrome_decode_failed,12,1,12,1,6,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,1,True,True,0.0625,0.025,0.0,0.0,192.0,4,60.46409998089075,,10,0,10,0,4,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,2,True,True,0.046875,0.028125,0.0,0.0,192.0,3,53.15900000277907,,6,0,6,0,3,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,3,False,False,0.15625,0.08125,0.078125,0.028125,192.0,20,174.52790006063879,syndrome_decode_failed,18,2,18,2,8,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,0,True,True,0.109375,0.0625,0.0,0.0,192.0,7,276.93859999999404,,10,0,10,0,7,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,1,True,False,0.0625,0.025,0.03125,0.0125,192.0,4,105.20700004417449,candidate_failed_verification,8,0,8,0,4,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,2,True,True,0.046875,0.028125,0.0,0.0,192.0,3,124.4672000175342,,4,0,4,0,3,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,3,True,False,0.15625,0.08125,0.09375,0.040625,192.0,10,415.4337999643758,candidate_failed_verification,14,0,14,0,10,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,0,True,False,0.109375,0.0625,0.03125,0.025,192.0,7,364.6207000128925,candidate_failed_verification,13,0,13,0,7,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,1,True,False,0.0625,0.025,0.0625,0.03125,192.0,4,167.8968999767676,candidate_failed_verification,4,0,4,0,4,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,2,True,True,0.046875,0.028125,0.0,0.0,192.0,3,144.72209999803454,,8,0,8,0,3,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,3,True,False,0.15625,0.08125,0.125,0.075,192.0,9,367.85210005473346,candidate_failed_verification,13,0,13,0,9,channel_model=qary_symmetric; syndrome_symbols=32,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,0,True,False,0.0703125,0.0390625,0.0625,0.03125,247.0,8,402.32830005697906,candidate_failed_verification,10,0,10,0,8,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,1,True,False,0.09375,0.0453125,0.109375,0.0625,247.0,12,758.8162999600172,candidate_failed_verification,15,0,15,0,12,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,2,False,False,0.0625,0.028125,0.0859375,0.0421875,247.0,20,588.8670000713319,syndrome_decode_failed,10,2,10,2,7,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,3,True,False,0.0859375,0.040625,0.0625,0.0359375,247.0,9,1118.1893000612035,candidate_failed_verification,12,0,12,0,9,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,0,True,False,0.109375,0.0625,0.03125,0.021875,142.0,7,185.98750000819564,candidate_failed_verification,14,0,14,0,7,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,1,True,False,0.0625,0.025,0.046875,0.028125,142.0,4,146.9619000563398,candidate_failed_verification,5,0,5,0,4,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,2,True,True,0.046875,0.028125,0.0,0.0,142.0,3,109.87100005149841,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen64,qldpc_reference,3,False,False,0.15625,0.08125,0.15625,0.084375,142.0,20,377.26009998004884,syndrome_decode_failed,11,1,11,1,10,channel_model=qary_symmetric; syndrome_symbols=22,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,0,True,False,0.0703125,0.0390625,0.0625,0.0296875,247.0,9,687.6870999112725,candidate_failed_verification,12,0,12,0,9,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,1,True,False,0.09375,0.0453125,0.0390625,0.0265625,247.0,10,1035.5376999359578,candidate_failed_verification,15,0,15,0,10,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,2,True,False,0.0625,0.028125,0.046875,0.01875,247.0,8,563.8239000691101,candidate_failed_verification,10,0,10,0,8,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,3,True,False,0.0859375,0.040625,0.0625,0.028125,247.0,9,520.259500015527,candidate_failed_verification,11,0,11,0,9,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,0,True,False,0.0703125,0.0390625,0.046875,0.028125,352.0,8,292.04219998791814,candidate_failed_verification,11,0,11,0,8,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,1,True,False,0.09375,0.0453125,0.046875,0.0265625,352.0,12,452.8597000753507,candidate_failed_verification,20,0,20,0,12,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,2,True,False,0.0625,0.028125,0.0390625,0.0140625,352.0,9,646.2715000379831,candidate_failed_verification,16,0,16,0,9,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,3,False,False,0.0859375,0.040625,0.046875,0.0296875,352.0,20,1708.4114000899717,syndrome_decode_failed,19,2,19,2,10,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,0,True,True,0.0703125,0.0390625,0.0,0.0,352.0,9,593.2250999612734,,25,0,25,0,9,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,1,True,False,0.09375,0.0453125,0.015625,0.0078125,352.0,12,1207.4317999649793,candidate_failed_verification,23,0,23,0,12,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,2,False,False,0.0625,0.028125,0.0390625,0.021875,352.0,20,743.2628000387922,syndrome_decode_failed,15,1,15,1,8,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,3,True,True,0.0859375,0.040625,0.0,0.0,352.0,11,1140.1900999480858,,26,0,26,0,11,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,0,False,False,0.0703125,0.0390625,0.0859375,0.040625,247.0,20,1048.258600058034,syndrome_decode_failed,12,1,12,1,8,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,1,True,False,0.09375,0.0453125,0.1171875,0.0578125,247.0,13,1354.5723999850452,candidate_failed_verification,17,0,17,0,13,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,2,True,False,0.0625,0.028125,0.046875,0.021875,247.0,8,737.1358999516815,candidate_failed_verification,13,0,13,0,8,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,3,True,False,0.0859375,0.040625,0.0625,0.0296875,247.0,9,1041.139499982819,candidate_failed_verification,12,0,12,0,9,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,0,True,False,0.0703125,0.0390625,0.015625,0.0109375,247.0,8,924.5105000445619,candidate_failed_verification,16,0,16,0,8,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,1,True,False,0.09375,0.0453125,0.046875,0.0265625,247.0,12,999.9634999549016,candidate_failed_verification,21,0,21,0,12,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,2,True,False,0.0625,0.028125,0.125,0.0640625,247.0,10,783.3821999374777,candidate_failed_verification,13,0,13,0,10,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,3,True,False,0.0859375,0.040625,0.0703125,0.0359375,247.0,11,1352.7536999899894,candidate_failed_verification,17,0,17,0,11,channel_model=qary_symmetric; syndrome_symbols=43,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,0,True,False,0.0703125,0.0390625,0.015625,0.0078125,352.0,9,1410.513999988325,candidate_failed_verification,20,0,20,0,9,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,1,True,False,0.09375,0.0453125,0.03125,0.015625,352.0,12,973.952200030908,candidate_failed_verification,25,0,25,0,12,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,2,False,False,0.0625,0.028125,0.046875,0.0234375,352.0,20,1010.2967000566423,syndrome_decode_failed,16,1,16,1,8,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q32_ser0p08_flen128,qldpc_reference,3,False,False,0.0859375,0.040625,0.0546875,0.034375,352.0,20,1753.9193999255076,syndrome_decode_failed,17,1,17,1,11,channel_model=qary_symmetric; syndrome_symbols=64,32,,synthetic,32,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
real_typeii_20db_d16_bw100_blk0,qldpc_reference,0,False,False,0.265625,0.09765625,0.3125,0.1328125,120.0,20,333.1904000369832,syndrome_decode_failed,19,1,19,1,13,channel_model=qary_symmetric; syndrome_symbols=22,16,100,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d16_bw100_blk0,qldpc_reference,1,True,False,0.140625,0.0546875,0.15625,0.07421875,120.0,8,147.56710000801831,candidate_failed_verification,12,0,12,0,8,channel_model=qary_symmetric; syndrome_symbols=22,16,100,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d16_bw100_blk0,qldpc_reference,2,True,False,0.171875,0.04296875,0.171875,0.05859375,120.0,11,489.2719999188557,candidate_failed_verification,16,0,16,0,11,channel_model=qary_symmetric; syndrome_symbols=22,16,100,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
