dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,block_size_schedule,num_passes,permutation_mode,seed,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,beta_eff_empirical,runtime_s,notes,param_hash,real_ir_success,success_classification
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,1,4,1,0,3,0.25,0.1171875,0.046875,507.0,0.4951171875,0.0,0.12650639997445978,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=226; bisection_disclosures_bits=153; verification_bits=128; other_disclosures_bits=0; candidate_flips=33; verified_flips=33; total_blocks_checked=113",29af1beb670bdf02,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,1,4,3,0,1,0.75,0.23828125,0.0234375,931.0,0.9091796875,0.0,0.07822550000855699,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=594; bisection_disclosures_bits=209; verification_bits=128; other_disclosures_bits=0; candidate_flips=62; verified_flips=62; total_blocks_checked=297",8c14481b3b13ba97,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,identity,0,4,0,0,4,0.0,0.23828125,0.12890625,464.0,0.453125,0.0,0.0011101000127382576,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=224; bisection_disclosures_bits=112; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=112; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.12890625",4e9da68e0f171e1f,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,4,1,0,3,0.25,0.1171875,0.046875,523.0,0.5107421875,0.0,0.11559490000945516,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=242; bisection_disclosures_bits=153; verification_bits=128; other_disclosures_bits=0; candidate_flips=33; verified_flips=33; total_blocks_checked=121",29020ebdb18ce89f,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,571.0,0.5576171875,0.0,0.14964489999692887,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=230; bisection_disclosures_bits=213; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=115",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,4,0,0,4,0.0,0.23828125,0.12890625,480.0,0.46875,0.0,0.0011474000057205558,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=112; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.12890625",aeacee9a04c960ac,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,4,0,0,4,0.0,0.23828125,0.12890625,480.0,0.46875,0.0,0.0013905999949201941,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=112; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.12890625",b274fad8603600d1,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"8,4,16,13",2,seeded_random,0,4,0,0,4,0.0,0.23828125,0.046875,800.0,0.78125,0.0,0.12436109999543987,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=484; bisection_disclosures_bits=188; verification_bits=128; other_disclosures_bits=0; candidate_flips=56; verified_flips=56; total_blocks_checked=242; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.046875",eb6b9d5df31d86f8,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,seeded_random,1,4,0,0,4,0.0,0.23828125,0.08984375,511.0,0.4990234375,0.0,0.03888300000107847,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=194; bisection_disclosures_bits=189; verification_bits=128; other_disclosures_bits=0; candidate_flips=44; verified_flips=44; total_blocks_checked=97; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.08984375",681ccb6691fc7891,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,1,0,3,0.25,0.23828125,0.01953125,712.0,0.6953125,0.0,0.07568070001434535,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=330; bisection_disclosures_bits=254; verification_bits=128; other_disclosures_bits=0; candidate_flips=63; verified_flips=63; total_blocks_checked=165",e41b94e22127bc2a,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,identity,1,4,0,0,4,0.0,0.23828125,0.12890625,464.0,0.453125,0.0,0.0011141999857500196,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=224; bisection_disclosures_bits=112; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=112; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.12890625",12e60a79b80aac28,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,identity,1,4,1,0,3,0.25,0.125,0.01953125,782.0,1.0182291666666667,0.0,0.0034518000029493123,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=576; bisection_disclosures_bits=78; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=288",3f252f07ce424b12,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,2,0,2,0.5,0.23828125,0.01171875,859.0,0.8388671875,0.0,0.12942930002463982,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=494; bisection_disclosures_bits=237; verification_bits=128; other_disclosures_bits=0; candidate_flips=65; verified_flips=65; total_blocks_checked=247",1cdb1b55b06d0718,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,identity,0,4,1,0,3,0.25,0.125,0.01953125,878.0,1.1432291666666667,0.0,0.0018084999755956233,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=672; bisection_disclosures_bits=78; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=336",3126004ba81eb888,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,identity,1,4,1,0,3,0.25,0.125,0.01953125,878.0,1.1432291666666667,0.0,0.0016158000216819346,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=672; bisection_disclosures_bits=78; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=336",980002d4a26462ee,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",2,seeded_random,0,4,1,0,3,0.25,0.23828125,0.0390625,635.0,0.6201171875,0.0,0.10539959999732673,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=282; bisection_disclosures_bits=225; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=141",a8b77a06b4a8c66b,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",2,seeded_random,1,4,2,0,2,0.5,0.23828125,0.0390625,712.0,0.6953125,0.0,0.10635940000065602,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=368; bisection_disclosures_bits=216; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=184",624abde0af86ab7f,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,identity,0,4,1,0,3,0.25,0.125,0.01953125,998.0,1.2994791666666667,0.0,0.0019831999961752445,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=792; bisection_disclosures_bits=78; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=396",de9542c356f237d9,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,identity,1,4,1,0,3,0.25,0.125,0.01953125,998.0,1.2994791666666667,0.0,0.0017420000222045928,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=792; bisection_disclosures_bits=78; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=396",9d564316fde14cb8,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,seeded_random,0,4,0,0,4,0.0,0.23828125,0.0625,545.0,0.5322265625,0.0,0.08023099999991246,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=200; bisection_disclosures_bits=217; verification_bits=128; other_disclosures_bits=0; candidate_flips=51; verified_flips=51; total_blocks_checked=100; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.0625",dd7816676bf6e07b,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,identity,0,4,1,0,3,0.25,0.125,0.01953125,782.0,1.0182291666666667,0.0,0.0016445999790448695,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=576; bisection_disclosures_bits=78; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=288",a13ee2a8e214a2c1,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",2,identity,0,4,0,0,4,0.0,0.125,0.0390625,594.0,0.7734375,0.0,0.0012504000042099506,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=384; bisection_disclosures_bits=82; verification_bits=128; other_disclosures_bits=0; candidate_flips=22; verified_flips=22; total_blocks_checked=192; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0390625",979209ff46816fd4,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,1,4,1,0,3,0.25,0.23828125,0.0390625,690.0,0.673828125,0.0,0.10099609999451786,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=330; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=165",8423d62fa77f89d5,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,seeded_random,1,4,3,0,1,0.75,0.125,0.0078125,764.0,0.9947916666666666,0.0,0.038408399996114895,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=528; bisection_disclosures_bits=108; verification_bits=128; other_disclosures_bits=0; candidate_flips=36; verified_flips=36; total_blocks_checked=264",7354d2046d247234,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,seeded_random,1,4,0,0,4,0.0,0.23828125,0.05859375,591.0,0.5771484375,0.0,0.07527880000998266,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=230; bisection_disclosures_bits=233; verification_bits=128; other_disclosures_bits=0; candidate_flips=52; verified_flips=52; total_blocks_checked=115; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.05859375",29af1beb670bdf02,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,1,4,2,0,2,0.5,0.23828125,0.01953125,777.0,0.7587890625,0.0,0.11100820000865497,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=384; bisection_disclosures_bits=265; verification_bits=128; other_disclosures_bits=0; candidate_flips=63; verified_flips=63; total_blocks_checked=192",9b5934726b7a6d94,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",3,identity,1,4,0,0,4,0.0,0.125,0.0390625,658.0,0.8567708333333334,0.0,0.0014833000022917986,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=448; bisection_disclosures_bits=82; verification_bits=128; other_disclosures_bits=0; candidate_flips=22; verified_flips=22; total_blocks_checked=224; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0390625",7db1c271a29cbcbd,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",2,seeded_random,0,4,4,0,0,1.0,0.125,0.0,642.0,0.8359375,0.0,0.017708600003970787,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=390; bisection_disclosures_bits=124; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=195",a8b77a06b4a8c66b,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,1,4,2,0,2,0.5,0.23828125,0.01953125,835.0,0.8154296875,0.0,0.1674119000090286,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=454; bisection_disclosures_bits=253; verification_bits=128; other_disclosures_bits=0; candidate_flips=63; verified_flips=63; total_blocks_checked=227",06922f5b1549a72b,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,1,4,4,0,0,1.0,0.125,0.0,806.0,1.0494791666666667,0.0,0.05678710000938736,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=560; bisection_disclosures_bits=118; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=280",8c14481b3b13ba97,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",4,identity,0,4,0,0,4,0.0,0.125,0.0390625,778.0,1.0130208333333333,0.0,0.0015110999811440706,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=568; bisection_disclosures_bits=82; verification_bits=128; other_disclosures_bits=0; candidate_flips=22; verified_flips=22; total_blocks_checked=284; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0390625",2faaaa245957cec2,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",3,identity,0,4,0,0,4,0.0,0.125,0.0390625,658.0,0.8567708333333334,0.0,0.0012607999960891902,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=448; bisection_disclosures_bits=82; verification_bits=128; other_disclosures_bits=0; candidate_flips=22; verified_flips=22; total_blocks_checked=224; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0390625",d6871fb94730b51d,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",2,identity,1,4,0,0,4,0.0,0.125,0.0390625,594.0,0.7734375,0.0,0.02935060000163503,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=384; bisection_disclosures_bits=82; verification_bits=128; other_disclosures_bits=0; candidate_flips=22; verified_flips=22; total_blocks_checked=192; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.0390625",2cca18232a17d99f,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,identity,0,4,0,0,4,0.0,0.125,0.07421875,328.0,0.4270833333333333,0.0,0.0007310000073630363,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=144; bisection_disclosures_bits=56; verification_bits=128; other_disclosures_bits=0; candidate_flips=14; verified_flips=14; total_blocks_checked=72; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.07421875",7f633f44f9b66e3b,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,801.0,0.7822265625,0.0,0.14891439999337308,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=384; bisection_disclosures_bits=289; verification_bits=128; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=192",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",2,seeded_random,1,4,3,0,1,0.75,0.125,0.00390625,582.0,0.7578125,0.0,0.04264040000271052,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=326; bisection_disclosures_bits=128; verification_bits=128; other_disclosures_bits=0; candidate_flips=37; verified_flips=37; total_blocks_checked=163",624abde0af86ab7f,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.23828125,0.0,1147.0,1.1201171875,0.0,0.15867669999715872,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=788; bisection_disclosures_bits=231; verification_bits=128; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=394",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,4,0,0,4,0.0,0.23828125,0.0390625,614.0,0.599609375,0.0,0.11440039999433793,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=234; bisection_disclosures_bits=252; verification_bits=128; other_disclosures_bits=0; candidate_flips=57; verified_flips=57; total_blocks_checked=117; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.0390625",7bb66119b31ce8cd,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,seeded_random,0,4,4,0,0,1.0,0.125,0.0,670.0,0.8723958333333334,0.0,0.08454849998815916,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=434; bisection_disclosures_bits=108; verification_bits=128; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=217",eb6b9d5df31d86f8,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,identity,1,4,0,0,4,0.0,0.125,0.07421875,328.0,0.4270833333333333,0.0,0.000753400003304705,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=144; bisection_disclosures_bits=56; verification_bits=128; other_disclosures_bits=0; candidate_flips=14; verified_flips=14; total_blocks_checked=72; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.07421875",b97861b5bfb007df,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,identity,0,4,0,0,4,0.0,0.125,0.07421875,352.0,0.4583333333333333,0.0,0.007846299995435402,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=168; bisection_disclosures_bits=56; verification_bits=128; other_disclosures_bits=0; candidate_flips=14; verified_flips=14; total_blocks_checked=84; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.07421875",4e9da68e0f171e1f,False,verified_failure
real_typeii_20db_d8_bw120_blk0,8,120,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,4,0,0,4,0.0,0.125,0.07421875,368.0,0.4791666666666667,0.0,0.0008246999932453036,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=184; bisection_disclosures_bits=56; verification_bits=128; other_disclosures_bits=0; candidate_flips=14; verified_flips=14; total_blocks_checked=92; status_reason=no_verified_success; success=0/4; raw_ser=0.125; post_ir_ser=0.07421875",aeacee9a04c960ac,False,verified_failure
