dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,failure_reason,unsatisfied_checks_initial,unsatisfied_checks_final,syndrome_weight_initial,syndrome_weight_final,candidate_updates,notes,dimension,bin_width_ps,data_mode,q,frame_cap,decoder,channel_model,check_fraction,row_weight,max_iter,param_hash
qldpc_synth_q8_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.005208333333333333,0.0,0.0,110.0,1,3.5198999976273626,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=26,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01953125,120.0,4,34.48440000647679,candidate_failed_verification,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.015625,120.0,2,15.688500017859042,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.046875,0.03125,120.0,3,26.86139999423176,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,3.489299997454509,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,19.559200009098276,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.01171875,160.0,2,12.118400016333908,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,2.2052999993320554,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,False,0.03125,0.0078125,0.03125,0.01171875,136.0,2,10.5119000072591,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,False,False,0.09375,0.046875,0.03125,0.01171875,136.0,20,62.571999995270744,syndrome_decode_failed,10,1,10,1,6,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,136.0,2,15.88880000053905,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.03125,0.01953125,136.0,3,21.77220000885427,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,4.115599993383512,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,21.321500011254102,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,160.0,2,11.96830000844784,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,3.0165000061970204,,3,0,3,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,120.0,2,11.872800008859485,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01953125,120.0,4,36.50769998785108,candidate_failed_verification,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.015625,120.0,2,14.760699996259063,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.046875,0.03125,120.0,3,26.498799998080358,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=22,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,160.0,2,11.853400006657466,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,160.0,6,49.62029997841455,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,160.0,2,11.484799993922934,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.0234375,0.0,0.0,160.0,3,22.10250002099201,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.010416666666666666,0.0,0.0,128.0,2,7.394000014755875,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.057291666666666664,0.03125,0.010416666666666666,128.0,6,26.033800008008257,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.020833333333333332,0.03125,0.020833333333333332,128.0,2,9.162400005152449,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q8_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.03125,0.0,0.0,128.0,3,13.69150000391528,,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,8,,synthetic,8,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,False,0.03125,0.0078125,0.03125,0.01171875,160.0,2,11.314300005324185,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,False,False,0.09375,0.046875,0.0625,0.02734375,160.0,20,64.00579999899492,syndrome_decode_failed,10,1,10,1,6,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.015625,160.0,2,11.981399991782382,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.03125,0.01953125,160.0,3,22.43610000004992,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,160.0,2,13.715700013563037,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,160.0,6,54.39739997382276,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.01171875,160.0,2,16.241900011664256,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.046875,0.03125,160.0,3,27.441599988378584,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,False,0.03125,0.0078125,0.03125,0.01171875,136.0,2,10.909699980402365,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,False,False,0.09375,0.046875,0.03125,0.01171875,136.0,20,63.99630001396872,syndrome_decode_failed,10,1,10,1,6,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,136.0,2,15.702300006523728,,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.03125,0.01953125,136.0,3,22.25819998420775,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=26,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d16_bw180_blk0,qldpc_reference,0,True,False,0.15625,0.05859375,0.140625,0.078125,120.0,9,79.65220001642592,candidate_failed_verification,12,0,12,0,9,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d16_bw180_blk0,qldpc_reference,1,True,False,0.09375,0.046875,0.15625,0.07421875,120.0,5,39.05369999120012,candidate_failed_verification,5,0,5,0,5,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d16_bw180_blk0,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.0078125,120.0,2,17.821099987486377,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d16_bw180_blk0,qldpc_reference,3,True,False,0.1875,0.06640625,0.15625,0.08203125,120.0,11,97.66020000097342,candidate_failed_verification,13,0,13,0,11,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
real_typeii_20db_d16_bw180_blk0,qldpc_reference,0,True,False,0.15625,0.05859375,0.140625,0.078125,120.0,9,77.628500002902,candidate_failed_verification,12,0,12,0,9,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d16_bw180_blk0,qldpc_reference,1,True,False,0.09375,0.046875,0.15625,0.07421875,120.0,5,38.221900002099574,candidate_failed_verification,5,0,5,0,5,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d16_bw180_blk0,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.0078125,120.0,2,17.62080000480637,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d16_bw180_blk0,qldpc_reference,3,True,False,0.1875,0.06640625,0.15625,0.08203125,120.0,11,97.26809998392127,candidate_failed_verification,13,0,13,0,11,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
real_typeii_20db_d16_bw180_blk0,qldpc_reference,0,False,False,0.15625,0.05859375,0.1875,0.08984375,120.0,20,89.47119998629205,syndrome_decode_failed,11,1,11,1,9,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d16_bw180_blk0,qldpc_reference,1,True,False,0.09375,0.046875,0.125,0.0625,120.0,6,54.60030000540428,candidate_failed_verification,7,0,7,0,6,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d16_bw180_blk0,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,120.0,2,18.938900000648573,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
real_typeii_20db_d16_bw180_blk0,qldpc_reference,3,False,False,0.1875,0.06640625,0.171875,0.0703125,120.0,20,99.35289999702945,syndrome_decode_failed,11,1,11,1,10,channel_model=qary_symmetric; syndrome_symbols=22,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,160.0,2,13.060600002063438,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,160.0,6,51.63729999912903,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.01171875,160.0,2,17.018099984852597,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.046875,0.03125,160.0,3,27.860500005772337,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d16_bw180_blk0,qldpc_reference,0,False,False,0.15625,0.05859375,0.140625,0.06640625,136.0,20,88.85349999764003,syndrome_decode_failed,15,3,15,3,9,channel_model=qary_symmetric; syndrome_symbols=26,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
real_typeii_20db_d16_bw180_blk0,qldpc_reference,1,True,False,0.09375,0.046875,0.046875,0.02734375,136.0,5,45.711199985817075,candidate_failed_verification,6,0,6,0,5,channel_model=qary_symmetric; syndrome_symbols=26,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
real_typeii_20db_d16_bw180_blk0,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.01171875,136.0,2,16.45310001913458,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=26,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
real_typeii_20db_d16_bw180_blk0,qldpc_reference,3,True,False,0.1875,0.06640625,0.0625,0.03515625,136.0,12,105.29120001592673,candidate_failed_verification,15,0,15,0,12,channel_model=qary_symmetric; syndrome_symbols=26,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,518343e6f0434a1d
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,160.0,2,12.183499988168478,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,160.0,6,51.08710000058636,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,160.0,2,11.831600015284494,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.0234375,0.0,0.0,160.0,3,22.276499978033826,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,50917cb7c2375b6e
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,160.0,2,12.657999992370605,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,160.0,6,51.62969999946654,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.01171875,160.0,2,17.4117999849841,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.046875,0.03125,160.0,3,27.43640000699088,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,4,20,82608820f2d15e61
real_typeii_20db_d16_bw180_blk0,qldpc_reference,0,True,False,0.15625,0.05859375,0.109375,0.0703125,160.0,11,96.38429997721687,candidate_failed_verification,18,0,18,0,11,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d16_bw180_blk0,qldpc_reference,1,True,False,0.09375,0.046875,0.0625,0.03125,160.0,6,53.86860002181493,candidate_failed_verification,9,0,9,0,6,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d16_bw180_blk0,qldpc_reference,2,True,False,0.03125,0.01171875,0.0625,0.0234375,160.0,2,17.95400000992231,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
real_typeii_20db_d16_bw180_blk0,qldpc_reference,3,True,False,0.1875,0.06640625,0.1875,0.11328125,160.0,12,106.1422000057064,candidate_failed_verification,14,0,14,0,12,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,0,True,True,0.015625,0.00390625,0.0,0.0,160.0,1,4.267999989679083,,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,1,True,True,0.046875,0.01171875,0.0,0.0,160.0,3,21.27580001251772,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.01171875,160.0,2,17.074600007617846,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen64,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,1,2.6085000135935843,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
real_typeii_20db_d16_bw180_blk0,qldpc_reference,0,True,False,0.15625,0.05859375,0.0625,0.03125,160.0,8,67.98150000395253,candidate_failed_verification,18,0,18,0,8,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d16_bw180_blk0,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,160.0,7,60.35300000803545,candidate_failed_verification,14,0,14,0,7,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d16_bw180_blk0,qldpc_reference,2,True,True,0.03125,0.01171875,0.0,0.0,160.0,2,18.70980000239797,,6,0,6,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
real_typeii_20db_d16_bw180_blk0,qldpc_reference,3,False,False,0.1875,0.06640625,0.046875,0.0234375,160.0,20,169.93959998944774,syndrome_decode_failed,20,1,20,1,11,channel_model=qary_symmetric; syndrome_symbols=32,16,180,real_data,16,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,0,True,True,0.03125,0.0078125,0.0,0.0,160.0,2,12.447499990230426,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,1,True,False,0.09375,0.046875,0.03125,0.01171875,160.0,6,95.42699999292381,candidate_failed_verification,8,0,8,0,6,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,2,True,False,0.03125,0.01171875,0.03125,0.01171875,160.0,2,16.55230001779273,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
qldpc_synth_q16_ser0p03_flen64,qldpc_reference,3,True,False,0.046875,0.0234375,0.046875,0.03125,160.0,3,27.42440000292845,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,16,,synthetic,16,4,qary_hard_syndrome_bf,qary_symmetric,0.4,3,20,e64615372a0de146
